workload1,workload2,"(LS10, BE90)","(LS20, BE80)","(LS30, BE70)","(LS40, BE60)","(LS50, BE50)","(LS60, BE40)","(LS70, BE30)","(LS80, BE20)","(LS90, BE10)","(LS100, BE100)"
mobilenet_batch2-train,albert-base-v2_batch16-train,"(51.94744851138964, 29.47388480411618)","(53.112513495164, 26.477973065510156)","(54.82471520604354, 23.830923705092317)","(52.42555321202588, 21.33652154919701)","(53.89179971140417, 18.374418374418372)","(53.41265272180643, 15.180265654648958)","(53.358497040404906, 12.00385468609532)","(51.380698740357, 8.010738533119829)","(53.75595190892071, 4.092549839363008)","(22.814288533649105, 31.17651011220856)"
mobilenet_batch2-train,resnet-50_batch8-train,"(52.05220946689731, 155.205688166582)","(56.55755956357159, 149.96564922956128)","(53.56622998544396, 139.70924385114748)","(58.88767720828789, 129.06495481037248)","(56.947174836704924, 118.58750485060148)","(57.245913083949034, 107.2581777341008)","(59.243822566239956, 89.46135831381734)","(51.90121520972168, 68.64639022417899)","(58.300713792309466, 38.97859748475804)","(54.71421592574499, 132.03145251879374)"
mobilenet_batch2-train,bert-base-cased_batch2-train,"(50.511367462982385, 22.242692489159495)","(50.52166176906694, 20.74645319474423)","(53.38325580634877, 18.918583208324176)","(53.46836951260379, 17.270253297048356)","(53.22221573170811, 15.038050825573801)","(51.42290128228322, 12.745495625977638)","(54.396856649246686, 10.258748432691212)","(52.54028614229484, 7.046438879260338)","(51.842435554983425, 3.741694571897228)","(None, None)"
mobilenet_batch2-train,mobilenet_batch8-train,"(55.344655344655344, 195.27156549520765)","(53.34120657415609, 196.3757871738851)","(48.84080370942813, 203.7605014001867)","(49.745158002038735, 198.20988455052537)","(55.466559871846215, 197.39051802092754)","(53.842186694172256, 204.19617800347456)","(55.05661850839516, 188.99196042053183)","(55.60863749283394, 189.484126984127)","(50.99778270509978, 225.3354962394927)","(52.90685978676323, 205.5421038471886)"
mobilenet_batch16-train,vit_h_14_batch8-train,"(363.08862179653653, 8.89515016387335)","(395.78666412468425, 8.17339581059974)","(386.9572479758064, 7.453803976662959)","(371.7434485508969, 6.4615163419698325)","(381.27052466619864, 5.577232626810867)","(411.18916959045197, 4.527769628977725)","(384.3889406545563, 3.3981079121651376)","(373.1001264042702, 2.3750901539456337)","(386.33542089251335, 1.1797442240402225)","(192.16182048040454, 9.284577150704242)"
mobilenet_batch16-train,mobilenet_batch16-train,"(406.12061206120615, 365.72522738152225)","(387.32329298715695, 366.6466706658668)","(383.3840714917019, 386.1511245893354)","(374.6835443037975, 412.8613888138341)","(397.4383854065593, 405.9511158342189)","(367.48552027161975, 391.84510834722397)","(385.94302349760864, 400.524246395806)","(394.0886699507389, 372.77384727982434)","(415.05899981269897, 381.6660422130636)","(377.78678556951763, 403.21942208734663)"
mobilenet_batch16-train,vit_h_14_batch16-train,"(380.47763999264544, 9.720287282836185)","(375.5342494313368, 8.880829497372948)","(382.9888851321797, 7.823400055808286)","(381.5705005017275, 6.849622105272595)","(374.930158858853, 5.791476523294774)","(393.9549172935368, 4.722309357620674)","(387.1174434230081, 3.625922498279585)","(381.12350243326046, 2.4713502095714683)","(367.79259729035994, 1.2284153040609256)","(118.79036340960448, 10.303682150286756)"
mobilenet_batch16-train,resnet-50_batch16-train,"(429.29421985996834, 187.08295071931434)","(402.86308949692875, 185.82026024565243)","(383.08363360515835, 171.60826594788858)","(404.6499245718342, 157.37975074672985)","(389.62825128433315, 143.10465933036758)","(387.78027719323705, 128.03217562528803)","(413.02360765278786, 109.21306554213423)","(366.9467131590648, 79.68917051292081)","(417.7545691906005, 45.45522154958279)","(369.9470455617889, 189.95524614619592)"
mobilenet_batch16-train,bert-base-cased_batch16-train,"(374.7725424909985, 31.010860484544693)","(397.9880612747626, 27.111117603236973)","(376.0075368994033, 24.89671084401996)","(370.44907210653065, 22.158548233046798)","(378.84352546824766, 19.019511395310705)","(379.28863707900535, 15.582627385460132)","(378.86827410514394, 12.251957276580015)","(383.0598750451451, 8.148284733380748)","(375.04247680722307, 4.1689783981329445)","(171.27948573119232, 32.35986400488188)"
mobilenet_batch16-train,mobilenet_batch2-train,"(373.0958518865713, 60.366624525916556)","(402.3455119530897, 56.1764705882353)","(404.57856399583767, 55.64457392571012)","(378.07476273484406, 51.21329936988873)","(386.20150493501416, 50.23671751709627)","(400.54127198917456, 55.8806319485079)","(413.9948250646867, 60.983397190293736)","(365.62431664115456, 55.0273696341112)","(379.0133124510572, 47.23630518115494)","(380.1458480357563, 59.059987631416206)"
mobilenet_batch16-train,resnet-50_batch2-train,"(399.6522014070034, 40.21052631578947)","(408.42556229917886, 46.01855198168895)","(354.45877734155914, 46.11855607871544)","(387.170241032454, 47.43573823419843)","(417.3164829255176, 44.962335216572505)","(406.55157149181053, 45.963181325953556)","(367.7154582763338, 45.90242730112954)","(386.47342995169083, 42.191296664457695)","(405.0632911392405, 25.47685740963052)","(394.0533763209744, 46.39863962103728)"
mobilenet_batch16-train,bert-base-cased_batch8-train,"(368.2729896605897, 28.864367539613337)","(373.82933025152363, 25.78877382439457)","(378.89154481143487, 23.294186159371055)","(370.58443545371097, 20.888410196155228)","(373.5445852957253, 17.59950134746182)","(369.0400941934684, 15.020065869247198)","(381.49455091338, 11.74944312535187)","(332.2399732021743, 7.9133814455934415)","(384.0418034618492, 4.063870497993464)","(242.4366416898959, 30.185356957567564)"
mobilenet_batch16-train,vit_h_14_batch2-train,"(350.33175355450237, 6.498809118747873)","(378.24673254701946, 6.038570976920645)","(384.16057800648167, 5.428372482983048)","(367.513233171149, 4.9172942009396925)","(364.8473984621916, 4.2741258741258745)","(387.9743587655065, 3.625939706887387)","(384.9325653729521, 2.8337648271922733)","(393.84431216127115, 1.9917410528072077)","(400.24665899394085, 1.0346583460634229)","(329.2127344185604, 6.626882242731247)"
mobilenet_batch16-train,albert-base-v2_batch2-train,"(386.8641285656221, 24.545961693423415)","(371.2635211103788, 22.82999723272761)","(369.38150642988364, 20.627793347015743)","(314.4418895156863, 18.769729545260642)","(374.30740816745333, 16.100440729236123)","(370.658145789752, 13.515266107398585)","(377.1480711714908, 10.853180584865843)","(380.136339007825, 7.395648519936501)","(371.7107050588578, 3.902285201864425)","(365.44455679839876, 24.432680561211267)"
mobilenet_batch16-train,albert-base-v2_batch8-train,"(303.7685028484256, 28.314825465646155)","(366.9191996646525, 25.425748867759623)","(365.34576534576536, 22.89229888757735)","(382.7092172415914, 20.695453467566345)","(380.6745777443853, 17.327112418666353)","(397.23803326742177, 14.834158740950775)","(391.92116573650526, 11.607731232656416)","(388.16082850239934, 7.814535035165408)","(387.46230219240283, 4.015946654841935)","(225.7386079118678, 29.52438067998339)"
mobilenet_batch16-train,albert-base-v2_batch16-train,"(376.2278978388998, 29.340162509089758)","(377.00472937467157, 26.386499665903695)","(389.1371880949995, 23.82052466759074)","(374.72393898409547, 21.30590504178529)","(374.1876937038091, 18.308080808080806)","(378.7042583835732, 15.142738257442868)","(369.34068650947825, 11.999741384883947)","(387.19000868406573, 8.006108108341277)","(374.4873426672324, 4.092179879527635)","(154.55910188629983, 30.984457688519388)"
mobilenet_batch16-train,resnet-50_batch8-train,"(390.0068342319083, 148.59476806379462)","(342.1727972626176, 150.67547579134208)","(361.96495259982765, 138.6947444857947)","(396.49340788292955, 129.99829845159095)","(418.64600533468814, 117.75585696670775)","(365.5786350148368, 108.42262115944085)","(411.1872934444828, 89.85592472802118)","(430.93879768696394, 68.67107096310278)","(397.5223675154852, 38.75025360113613)","(387.64385221078135, 149.98036906164114)"
mobilenet_batch16-train,bert-base-cased_batch2-train,"(376.6772947511391, 22.21648732650382)","(364.941371956181, 20.687277324445468)","(317.9866299646087, 18.941386930443016)","(377.5455359808898, 17.268897668698816)","(388.4431424905054, 15.007390002652821)","(385.28773905233413, 12.730499189877323)","(376.79284500677034, 10.259014201998953)","(385.39136762632467, 7.046137969075284)","(390.7295863416969, 3.7400477894995325)","(368.34685868861203, 22.012963189433776)"
mobilenet_batch16-train,mobilenet_batch8-train,"(381.9168173598553, 185.1672321861367)","(395.3144994586081, 200.15719151165837)","(385.23814530543586, 207.13026975735394)","(388.1543000764944, 218.56672865112287)","(382.68187354667253, 220.58611231413312)","(406.18101545253865, 206.37493246893573)","(374.3880947718817, 209.31506849315068)","(412.1707008846116, 200.34089419168743)","(384.65741449021965, 220.01439884809216)","(384.7731935263278, 231.16490166414522)"
vit_h_14_batch2-train,vit_h_14_batch8-train,"(None, None)","(1.735054182393766, 7.766477079235348)","(2.441336501876453, 6.794553684978167)","(3.2093467717216884, 5.7163807229276244)","(3.8241262683201804, 4.787702372857988)","(4.474943884679743, 3.802887008461921)","(5.039890835566092, 2.662730658171952)","(5.683621692987823, 1.845094198820975)","(6.257234120824399, 0.9006980409817609)","(2.2509746720329904, 7.045760554807533)"
vit_h_14_batch2-train,mobilenet_batch16-train,"(None, 374.60161804363815)","(None, 369.9310010894565)","(None, 391.09291016124905)","(3.64963503649635, 380.1940781288878)","(4.319654427645788, 382.66967192587026)","(4.962779156327543, 376.26200443240583)","(5.424954792043399, 370.0205836057634)","(5.899705014749262, 377.65694513099356)","(6.557377049180328, 388.8040712468193)","(None, 415.386706537991)"
vit_h_14_batch2-train,vit_h_14_batch16-train,"(None, 9.569377990430622)","(1.8791105543376134, None)","(None, None)","(3.442340791738382, None)","(4.264392324093817, None)","(4.778972520908004, None)","(5.209463859344476, None)","(5.838393274170948, None)","(6.327472641460505, None)","(4.514672686230248, None)"
vit_h_14_batch2-train,resnet-50_batch16-train,"(0.9313877677739832, 194.3402225755167)","(None, None)","(2.6212319790301444, 166.2676822633297)","(3.3539731682146545, 149.34271612178077)","(3.9433590249148596, 133.64236672934797)","(4.512635379061372, 116.44566377076666)","(5.069486932960405, 92.76910934369498)","(5.709003914745542, 67.38253257777876)","(6.2625055219187695, 36.37099365649882)","(5.34045393858478, 138.03694837165185)"
vit_h_14_batch2-train,bert-base-cased_batch16-train,"(0.8744125040988087, 30.472187561568266)","(1.7123997072348889, 26.834381551362682)","(2.4245630276179773, 23.015302199846236)","(3.1885137134729025, 19.618413403097087)","(3.787213572884772, 16.21725529944253)","(4.460844029354472, 12.764786795048142)","(5.038647215553856, 9.785571554355792)","(5.7028399018999165, 6.402251826504494)","(6.256551861663456, 3.21416449040946)","(2.1359519549508312, 25.673656836164444)"
vit_h_14_batch2-train,mobilenet_batch2-train,"(None, 50.67657203502255)","(None, 56.55070318282753)","(None, 51.77554892924912)","(None, 57.168512421430705)","(None, 52.07907293796865)","(None, 53.85591428168617)","(5.4945054945054945, 47.207118141374195)","(None, 56.98090692124105)","(None, 55.66890119498688)","(6.825938566552901, 49.13183279742765)"
vit_h_14_batch2-train,resnet-50_batch2-train,"(None, 42.158702130007725)","(None, 47.83370899073378)","(None, None)","(3.649635036496351, 44.87254786796664)","(4.288777698355968, 42.777155655095186)","(4.962779156327543, 43.483210017074555)","(5.4945054945054945, 46.2301827423454)","(6.134969325153374, 36.611079164270656)","(6.342203226251207, 22.812779934308747)","(6.864988558352403, 47.33581164807931)"
vit_h_14_batch2-train,bert-base-cased_batch8-train,"(None, None)","(1.7034475744940507, 24.755028365136667)","(2.4178432394663, 21.648438380877213)","(3.202679943677008, 18.761359416834413)","(3.803099885189437, 15.235072406268596)","(4.476607983670819, 12.509528742596899)","(5.046386624940762, 9.450121079676334)","(5.687862392510981, 6.179435354094519)","(6.269253342204408, 3.1362351130923116)","(2.9576237158330807, 20.23416834406517)"
vit_h_14_batch2-train,vit_h_14_batch2-train,"(0.8093118468972411, 6.299160661576769)","(1.5902016511029908, 5.698770736364722)","(2.287959947242335, 4.975318772060069)","(3.049234825471428, 4.350648611095293)","(3.6456093776290452, 3.634910364252274)","(4.348957934551246, 3.030327069070832)","(4.94885042328709, 2.269540625965446)","(5.6559222447971, 1.569149373161795)","(6.262791324903619, 0.7956128822638727)","(3.7227491938743853, 3.6655695546620866)"
vit_h_14_batch2-train,albert-base-v2_batch2-train,"(None, None)","(None, None)","(2.4065211294364577, 19.13265306122449)","(3.1605766439836165, 16.84189037460447)","(3.763496677740864, 13.985124912592969)","(4.43137293605598, 11.13028618326747)","(5.0165889475424414, 8.674432766574519)","(5.691290154998488, 5.959260329384572)","(6.279319940762119, 3.0336551867842947)","(4.376291814371327, 12.446724248481877)"
vit_h_14_batch2-train,albert-base-v2_batch8-train,"(0.8382708758025491, 27.783405203600267)","(1.6557952834922227, 24.45423746083501)","(2.3603291468168037, 21.27801050601769)","(3.124460712631359, 18.679041531681406)","(3.7414571200338638, 15.00070315796053)","(4.41253158971479, 12.400297090451124)","(4.999661613427179, 9.387513629007417)","(5.672462600410428, 6.1161884677992235)","(6.254170781838081, 3.114961549693371)","(2.705318259798531, 21.6807064296845)"
vit_h_14_batch2-train,albert-base-v2_batch16-train,"(None, None)","(1.6495783620824505, 25.60565090226809)","(2.3435189187959318, 22.370609647325413)","(3.095975232198142, 18.983910726523266)","(3.7036245664266434, 15.750036065545949)","(4.394011721198806, 12.477143164461653)","(4.986339942678042, 9.574857744233675)","(5.670389983964204, 6.285751055809747)","(6.260150357577509, 3.1579771250837987)","(1.90914991917932, 25.053657483025336)"
vit_h_14_batch2-train,resnet-50_batch8-train,"(None, None)","(1.9656019656019654, 149.08771587471946)","(2.675227394328518, 133.9528359779083)","(3.4261241970021414, 126.69983416252073)","(4.304160688665711, 115.28595141089482)","(4.759386567953464, 102.5503355704698)","(5.188387893761581, 81.71122994652407)","(5.758998435054774, 59.801964698054874)","(6.318556336248293, 32.23356678761286)","(6.872852233676976, 143.01759640584052)"
vit_h_14_batch2-train,bert-base-cased_batch2-train,"(0.8603047564425095, 22.000244447160526)","(None, None)","(2.3794206551338206, 17.555214696729234)","(3.1291477892051818, 15.39753639417693)","(3.7407842330181715, 12.905748924520925)","(4.401222348215487, 10.44656424109404)","(4.995416056075712, 8.141213040743072)","(5.627318071364624, 5.638760497919638)","(6.269592476489028, 2.8986652963885264)","(4.603888836022711, 9.758838402507726)"
vit_h_14_batch2-train,mobilenet_batch8-train,"(None, None)","(None, 197.87619787619786)","(None, 194.67448082558286)","(3.6429872495446265, 179.49019147186655)","(4.282655246252676, 186.91131498470946)","(4.938271604938271, 171.83985605038237)","(None, 208.1176791065105)","(6.125574272588055, 189.57816377171216)","(None, 213.58680458484764)","(6.872852233676976, 189.20257553244178)"
vit_h_14_batch16-train,bert-base-cased_batch16-train,"(None, None)","(None, None)","(None, None)","(None, None)","(None, 17.879948914431672)","(None, 14.689006196924488)","(None, 11.923490933178769)","(None, 7.960199004975124)","(None, 4.04551201011378)","(None, 26.97342324474415)"
